1, -0.00013069156980822496, 0.000019799204753874508
1, -0.00013069156980822496, 0.000082014665251198
1, -0.00010391805882316886, 0.00007466162291598885
1, -0.00008291429438846932, 0.00006522477109957118
1, -0.00007949871785660932, 0.00006272229616014412
1, -0.00007571185943760998, 0.00005856229425724487
1, -0.00007574943952754375, 0.000058467381874662386
1, -0.00009703055953043063, 0.0000368426348499903
2, -0.00013069156980822496, 0.00008917452869733065
2, -0.00013069156980822496, 0.00014188220136539806
2, -0.00006816331122892499, 0.0000906540166954544
2, -0.00006987607886786209, 0.00008684164654401768
2, -0.0000747939667547559, 0.00008415910247846678
2, -0.00007485770220269735, 0.00008413987842991669
2, -0.00008657271237752333, 0.00008368479978076089
3, -0.00007574943952754375, 0.000058467381874662386
3, -0.00007571185943760998, 0.00005856229425724487
3, -0.00007512988086736683, 0.00005898104583216199
3, -0.00007400944833235647, 0.00005785594402770004
3, -0.0000740964774493529, 0.00005708726243250757
4, -0.00007949871785660932, 0.00006272229616014412
4, -0.00008291429438846932, 0.00006522477109957118
4, -0.00007824391079298959, 0.00006387083627355355
4, -0.00007331850343636777, 0.00006038663004187403
4, -0.00007360268333640355, 0.00006006989952919688
4, -0.00007514657173856228, 0.00005988249243086747
5, -0.00007571185943760998, 0.00005856229425724487
5, -0.00007949871785660932, 0.00006272229616014412
5, -0.00007514657173856228, 0.00005988249243086747
5, -0.00007512988086736683, 0.00005898104583216199
6, -0.00007404897259412139, 0.00005080971501939351
6, -0.00007436464332372309, 0.000049876940644075416
6, -0.00007454766300317061, 0.00004955252976612013
6, -0.00008877231398201127, 0.000040855770225863064
6, -0.00009703055953043063, 0.0000368426348499903
6, -0.00007574943952754375, 0.000058467381874662386
6, -0.0000740964774493529, 0.00005708726243250757
7, -0.00007436464332372309, 0.000049876940644075416
7, -0.00007404897259412139, 0.00005080971501939351
7, -0.00007076832977209068, 0.000056548252100418206
7, -0.00006896657535263422, 0.00005760180783620938
7, -0.00006819866184755318, 0.000057325894806647944
7, -0.00006790879057987616, 0.00005589799282284714
7, -0.0000678029897205917, 0.000054276025134991304
8, -0.00013069156980822496, -0.000014871995811821995
8, -0.00013069156980822496, 0.000019799204753874508
8, -0.00009703055953043063, 0.0000368426348499903
8, -0.00008877231398201127, 0.000040855770225863064
8, -0.00007000461655801683, 0.00004252101229899273
8, -0.00006623025132879123, 0.00004117084635393932
8, -0.00006619636054509306, 0.0000405069607913353
8, -0.0001229866310469976, -0.000014871995811821995
9, -0.00007400944833235647, 0.00005785594402770004
9, -0.00007361548458709836, 0.00005850491987512383
9, -0.00007215329833939395, 0.000058590119721542216
9, -0.00007134612463404808, 0.000057938177243544846
9, -0.00007076832977209068, 0.000056548252100418206
9, -0.00007404897259412139, 0.00005080971501939351
9, -0.0000740964774493529, 0.00005708726243250757
10, -0.00007361548458709836, 0.00005850491987512383
10, -0.00007400944833235647, 0.00005785594402770004
10, -0.00007512988086736683, 0.00005898104583216199
10, -0.00007514657173856228, 0.00005988249243086747
10, -0.00007360268333640355, 0.00006006989952919688
11, -0.00007824391079298959, 0.00006387083627355355
11, -0.00008291429438846932, 0.00006522477109957118
11, -0.00010391805882316886, 0.00007466162291598885
11, -0.00009488404867095497, 0.00007313401351992333
11, -0.00007356342692727573, 0.00006496326599543901
11, -0.00007292251826071081, 0.00006462127248959361
11, -0.00007406316664947495, 0.00006356777315139806
11, -0.000075301950196582, 0.00006338683771851231
11, -0.00007575986369996964, 0.00006339680460999539
12, -0.00007360268333640355, 0.00006006989952919688
12, -0.00007331850343636777, 0.00006038663004187403
12, -0.00007290054838243138, 0.000060627892747458194
12, -0.00007245212859533973, 0.00006064335446698672
12, -0.00007215329833939395, 0.000058590119721542216
12, -0.00007361548458709836, 0.00005850491987512383
13, -0.00007331850343636777, 0.00006038663004187403
13, -0.00007824391079298959, 0.00006387083627355355
13, -0.00007575986369996964, 0.00006339680460999539
13, -0.00007322042422908721, 0.0000612655160120575
13, -0.00007290054838243138, 0.000060627892747458194
14, -0.00007290054838243138, 0.000060627892747458194
14, -0.00007322042422908721, 0.0000612655160120575
14, -0.00007325643758568183, 0.0000623411124447358
14, -0.00007284395668017527, 0.00006266477509084117
14, -0.00007170544128130917, 0.00006281832625325277
14, -0.00007131989268989893, 0.0000610855018077519
14, -0.00007245212859533973, 0.00006064335446698672
15, -0.00007322042422908721, 0.0000612655160120575
15, -0.00007575986369996964, 0.00006339680460999539
15, -0.000075301950196582, 0.00006338683771851231
15, -0.00007325643758568183, 0.0000623411124447358
16, -0.00007284395668017527, 0.00006266477509084117
16, -0.00007325643758568183, 0.0000623411124447358
16, -0.000075301950196582, 0.00006338683771851231
16, -0.00007406316664947495, 0.00006356777315139806
16, -0.00007377469597273638, 0.00006350095308165068
17, -0.00013069156980822496, 0.000082014665251198
17, -0.00013069156980822496, 0.00008917452869733065
17, -0.00008657271237752333, 0.00008368479978076089
17, -0.00007132358687598433, 0.00007704033898687223
17, -0.00007138377927682312, 0.00007326660335120672
17, -0.00007397353307695263, 0.00007073471095264206
17, -0.0000750594351954209, 0.00007012974769723367
17, -0.00009488404867095497, 0.00007313401351992333
17, -0.00010391805882316886, 0.00007466162291598885
18, -0.00007292251826071081, 0.00006462127248959361
18, -0.00007356342692727573, 0.00006496326599543901
18, -0.00007171465588449626, 0.00006674774962074271
18, -0.00007170467896437243, 0.00006645413326760212
18, -0.00007217131543326543, 0.00006473455052718434
19, -0.00007356342692727573, 0.00006496326599543901
19, -0.00009488404867095497, 0.00007313401351992333
19, -0.0000750594351954209, 0.00007012974769723367
19, -0.00007219080777581421, 0.00006831311473259871
19, -0.00007172608705466778, 0.00006785967684254756
19, -0.00007171465588449626, 0.00006674774962074271
20, -0.00007406316664947495, 0.00006356777315139806
20, -0.00007292251826071081, 0.00006462127248959361
20, -0.00007217131543326543, 0.00006473455052718434
20, -0.00007182012479334847, 0.00006362506822320756
20, -0.00007377469597273638, 0.00006350095308165068
21, -0.00007217131543326543, 0.00006473455052718434
21, -0.00007170467896437243, 0.00006645413326760212
21, -0.00007023425581832111, 0.00006454755976346273
21, -0.00007038768274720898, 0.00006377221227271332
21, -0.00007162147490727346, 0.00006335908550875038
21, -0.00007182012479334847, 0.00006362506822320756
22, -0.00007182012479334847, 0.00006362506822320756
22, -0.00007162147490727346, 0.00006335908550875038
22, -0.00007170544128130917, 0.00006281832625325277
22, -0.00007284395668017527, 0.00006266477509084117
22, -0.00007377469597273638, 0.00006350095308165068
23, -0.00007170544128130917, 0.00006281832625325277
23, -0.00007162147490727346, 0.00006335908550875038
